Metabolite,t.score,p.value,FDR,logFC,Rank
HILIC_296.1056429_81.71832463,-0.02516434464075853,0.9800540265722619,1,-0.011775716838169288,3920
HILIC_296.1493968_30.35248437,-0.06875955355907849,0.9455373590843532,1,-0.03925188030099441,3921
HILIC_296.8005848_45.47097641,1.0696227086659262,0.29145815793690283,0.9340589136386561,0.5210980760206492,3922
HILIC_296.9177801_40.81406699,-1.052218450874333,0.2992673521284037,0.9392638295536324,-0.67347868770115,3923
HILIC_296.9439148_55.38029786,-0.10040445413517797,0.9205449467880774,1,-0.04182201041821611,3924
HILIC_296.9609031_49.8423683,0.3697389598799371,0.7136057061856869,1,0.27165956050479784,3925
HILIC_296.971022_219.7003355,-0.3960787787057055,0.6942363695293803,0.9999159889500627,-0.11415156028088055,3926
HILIC_296.9888989_188.6051239,-1.33703925919201,0.18906676692435057,0.8493817236871323,-0.7772727952700711,3927
HILIC_297.0244824_153.8430001,-0.3295827703207373,0.7435040366408537,1,-0.2131494467654737,3928
HILIC_297.0334355_161.3308663,2.3821113647562537,0.022260995075343334,0.4244273204202801,1.204231196911406,3929
HILIC_297.0496159_124.9504654,-0.22587126632376495,0.8224979057548576,1,-0.1246109880943251,3930
HILIC_297.0825705_293.2440286,0.005860653891624589,0.9953542037322947,1,0.001936614549202279,3931
HILIC_297.124093_24.14280501,0.2291638391428482,0.8199561910981317,1,0.15922933384009894,3932
HILIC_297.1470893_33.15744236,-0.3379727404322545,0.737222140239767,1,-0.19998000461089063,3933
HILIC_297.1544478_28.22824945,0.774715980550463,0.4432457604785429,0.9745894987688215,0.7441576043200453,3934
HILIC_297.1851089_28.54583112,-0.5006203724740299,0.6194919979108087,0.9947734047248094,-0.20140524666051626,3935
HILIC_297.1851415_285.8993326,-0.41409096364470677,0.6811084271771731,0.9999159889500627,-0.3500972153218745,3936
HILIC_297.2043275_45.3549748,-0.6264893725901248,0.5346960486990977,0.9833164118236528,-0.28830871202098785,3937
HILIC_297.240918_45.23283418,-0.6939838101389634,0.4918641556303681,0.9781047779839798,-0.1125261903920348,3938
HILIC_297.2425738_263.2652935,0.759497636773939,0.45218645698411997,0.9750316892785739,0.19874368360063233,3939
HILIC_297.550371_124.0261423,1.3214458203271184,0.1941622581316724,0.8530657861108915,0.6144048092889028,3940
HILIC_297.8869664_250.5058514,0.6270204407608019,0.534351546228758,0.9833164118236528,0.17631818455375634,3941
HILIC_297.9521417_188.619013,-2.2235215794513072,0.03212941522038198,0.49528647988607655,-1.9911212287607343,3942
HILIC_297.9922181_188.4095128,-0.2926294541880483,0.7713787786322869,1,-0.2661945087308336,3943
HILIC_298.0052569_118.8812182,-1.2306885809828967,0.22591510471474077,0.8822088727488385,-1.0773881421490452,3944
HILIC_298.0251508_56.60360538,1.2385302846531745,0.2230278242785234,0.8799075082512211,1.0184018494351665,3945
HILIC_298.0527787_130.1566152,-1.098168856836677,0.2789601526734806,0.9269170893613327,-0.38455154433532457,3946
HILIC_298.0972108_202.8387849,-0.04331827592666606,0.9656720029378794,1,-0.019887729378300748,3947
HILIC_298.101098_89.90079823,0.2836610484960815,0.7781919974717793,1,0.24662164310953175,3948
HILIC_298.1150917_48.43597924,-1.5825123903810798,0.12172453804345415,0.7602330485297332,-1.131198293946325,3949
HILIC_298.1439103_25.27189942,0.11809816070626931,0.9066046862479262,1,0.07882378981863124,3950
HILIC_298.1579501_28.7444369,0.9613633048199217,0.3423765777577453,0.9550137755006265,0.9720005233315493,3951
HILIC_298.1873883_297.0238274,0.26984713396714827,0.7887208890391758,1,0.24987712796830053,3952
HILIC_298.1875424_29.8147807,-0.16149687147197608,0.8725477008034497,1,-0.06446402942114668,3953
HILIC_298.2435845_52.83617765,-0.9795763035724698,0.33341888848899814,0.9523228101868886,-0.21288793837968628,3954
HILIC_298.4522514_253.2164963,-0.20379491566604488,0.8395885642669334,1,-0.24192574937352382,3955
HILIC_298.4535354_188.5130229,0.645125598358136,0.5226768336135252,0.9824083431236167,0.660796875671434,3956
HILIC_298.4707979_168.810556,0.5479956477574324,0.5868624496242281,0.9913379189285378,0.3563285989992472,3957
HILIC_298.4973558_125.4941605,0.2121726499372685,0.8330931043606169,1,0.10239804476016119,3958
HILIC_298.9552976_188.4784735,1.262929380561674,0.2142198366798191,0.8707291006533612,0.7327896761595653,3959
HILIC_298.9865469_227.7192153,-0.43634718763204755,0.6650252677038311,0.9978767801948073,-0.15188401352398326,3960
HILIC_298.9878908_51.45472067,-2.3804150649118716,0.022350157883628933,0.4244273204202801,-1.1174270046520152,3961
HILIC_298.9957948_191.8431308,-0.12312190096970732,0.9026519028135869,1,-0.08640487320175572,3962
HILIC_299.0017391_62.36279966,-1.348198934497744,0.18548345576703967,0.8470418680997336,-0.8962630124024331,3963
HILIC_299.0403142_173.35724,-0.021913231235899198,0.9826304967258066,1,-0.019123090616041585,3964
HILIC_299.045663_102.8948517,-0.10327454562023929,0.9182818565540265,1,-0.04105497533770678,3965
HILIC_299.0619061_284.8032897,1.7605579654979961,0.08626604433866288,0.6962067550962847,0.534607691318765,3966
HILIC_299.1348222_163.528516,0.5210449093318593,0.6053235778045734,0.9928201179984223,0.27718028385862603,3967
HILIC_299.1387528_25.53598919,0.15498627755327452,0.8776428795913276,1,0.05758545269014054,3968
HILIC_299.1474012_25.48547659,0.5125491642987554,0.6111987288005181,0.9928201179984223,0.28830226615633525,3969
HILIC_299.1908762_29.94792242,-0.07395522064267697,0.9414294285954115,1,-0.06099492573195394,3970
HILIC_299.1984285_43.98949717,-1.7094829086621757,0.09542185996357352,0.7128280646827104,-0.2615904769990138,3971
HILIC_299.2580711_276.4087631,1.2969951360213818,0.2023619926727658,0.8647457759331585,0.4413105848056055,3972
HILIC_299.2581519_145.5240667,0.4521729105634488,0.6536851726476781,0.9965858111391217,0.12453251062266822,3973
HILIC_299.2732916_23.0105477,0.020009783279538,0.9841390466413017,1,0.016537928740390784,3974
HILIC_299.4573212_192.112676,-0.655611882694274,0.5159777696285776,0.9824083431236167,-0.32707724966316526,3975
HILIC_299.4683785_255.6424347,-0.24830938680245718,0.8052164711754828,1,-0.20544402342365822,3976
HILIC_299.4960581_126.5853966,-0.62685751496564,0.5344572233625009,0.9833164118236528,-0.19465784796837124,3977
HILIC_299.8795683_242.9108019,-0.2374548509631721,0.8135646717662157,1,-0.1407522596274472,3978
HILIC_299.8953819_235.1564336,-0.45437638686691384,0.6521127406300282,0.9965858111391217,-0.2608085548191572,3979
HILIC_299.9027285_43.49536774,0.8929689978876079,0.37742880270789003,0.9637531830220828,0.5691018801981892,3980
HILIC_299.9374811_126.4795853,-0.16331846960335905,0.8711230951139761,1,-0.07137494603439816,3981
HILIC_299.9705938_243.4381675,0.22534762225730323,0.8229023141395595,1,0.08220207415477532,3982
HILIC_299.97781_45.44194533,0.9821164536804914,0.3321821672579146,0.9514278664761784,0.6704202144916104,3983
HILIC_299.9916286_50.09467496,-1.6412830845736577,0.10889456137104532,0.7320503961946185,-1.392195733632864,3984
HILIC_300.0044372_62.41777568,0.4929735356626147,0.6248350086504659,0.9947980550876518,0.162044264705116,3985
HILIC_300.006351_172.1825636,-0.043117231425484015,0.9658312211399398,1,-0.04974934613652201,3986
HILIC_300.0243394_108.4283801,0.571726241833089,0.5708348780918117,0.9913379189285378,0.1563950566282768,3987
HILIC_300.0485391_129.099113,-0.7589031108715394,0.45253787564586667,0.9750316892785739,-0.254416655532966,3988
HILIC_300.0596385_133.0545646,-0.2598695057547504,0.7963509402727215,1,-0.16830608024999408,3989
HILIC_300.1423826_24.3184906,-0.8595365906625089,0.3953720091525259,0.9669701703160376,-0.312675344634334,3990
HILIC_300.1594903_24.4835285,-0.5968468588126215,0.5541079891689471,0.9865181901455302,-0.4921756276858137,3991
HILIC_300.1806503_32.5410811,1.1761737115834785,0.24675641150544622,0.9005362363839727,0.8767960709946767,3992
HILIC_300.2016226_27.4925075,1.3687469051048813,0.17902247915883077,0.8415449274641627,0.932837452597987,3993
HILIC_300.2170636_23.96288351,1.387250479516347,0.17335444692834295,0.8336083138182638,0.843615230435578,3994
HILIC_300.4101705_225.2265942,0.5062209553290181,0.6155919376768795,0.9931667617408494,0.2785007176122334,3995
HILIC_300.6769844_23.52052499,1.0119140154141673,0.31790488008961865,0.9460666160651466,0.24340633827385705,3996
HILIC_300.9602978_190.4589777,-1.7005892654623889,0.09709610513229879,0.7164771308729047,-0.5145331410598416,3997
HILIC_300.9690782_189.0832376,-1.5683527105794954,0.12499279584857345,0.7639334341671284,-1.2490443416178552,3998
HILIC_300.9748782_45.92033285,-0.12363324365318881,0.9022497066137298,1,-0.05466468857473564,3999
HILIC_300.9838878_126.7531904,-0.634937542687915,0.5292295879511523,0.9824083431236167,-0.5078918016640042,4000
HILIC_300.9850901_50.3683273,-2.3371824439849154,0.024734237829975185,0.44396893648848884,-1.0970220056979982,4001
HILIC_301.0009197_233.2610994,-0.1646764856830152,0.870061322527319,1,-0.09509919953166056,4002
HILIC_301.0175011_130.1485505,0.08474063024385013,0.932907291545845,1,0.07107693293708334,4003
HILIC_301.0229_197.4543318,-0.04130243157745624,0.9672685242752965,1,-0.02768394011118535,4004
HILIC_301.0383607_96.14818435,-0.07356678732762602,0.9417364870327398,1,-0.04948738388969476,4005
HILIC_301.0520101_130.1783133,-0.013501200611490034,0.9892977401693344,1,-0.006963200373513413,4006
HILIC_301.0733822_137.6862534,0.5346443486232749,0.5959741718702811,0.9924074341965825,0.43485333990378333,4007
HILIC_301.075367_54.77040984,-0.8674458887304926,0.39107936462982296,0.9669701703160376,-0.3300330261897886,4008
HILIC_301.1184244_26.39877646,-0.7420617963689004,0.46255902169648777,0.9761454576259606,-0.576260756637756,4009
HILIC_301.1399718_35.93540789,-0.12176195883782079,0.9037216903622279,1,-0.11559424231223481,4010
HILIC_301.1624703_54.61364794,0.46030149478546883,0.6478924808549414,0.9965858111391217,0.18353164802771915,4011
HILIC_301.1739878_58.29192938,0.2953920571565693,0.7692837126497157,1,0.1590073238978274,4012
HILIC_301.178791_23.75041203,0.8270725163921845,0.41329948208237355,0.9702967640516138,0.2801303174313928,4013
HILIC_301.2053003_27.94637928,0.8599414088799442,0.39515158429490904,0.9669701703160376,0.8884116160640976,4014
HILIC_301.2206061_23.41922849,0.7930522161788179,0.43261399351578056,0.9742203846590763,0.713916707760362,4015
HILIC_301.2738237_287.6148219,0.3563745586797312,0.7235082530451358,1,0.14233739459592357,4016
HILIC_301.4539565_167.7735589,-0.0911911773194128,0.9278141164349891,1,-0.03250462918295696,4017
HILIC_301.8772406_53.44950142,-0.7017584475136569,0.48705608007995793,0.9781047779839798,-0.44263150322590106,4018
HILIC_301.9637584_190.4509628,-1.7674320760563704,0.08509197369715152,0.6959761542836904,-0.983525149077544,4019
HILIC_301.9884897_50.44350699,-0.8548166346587455,0.397947737823514,0.9669701703160376,-0.6099206985418666,4020
HILIC_302.0197335_107.0300286,0.4042059061012824,0.6883009116111957,0.9999159889500627,0.08359076071268483,4021
HILIC_302.0424611_167.3456938,-0.006204960184008284,0.9950812723428026,1,-0.0035743542274249617,4022
HILIC_302.07019_222.0638682,-1.896675913082053,0.06540169785160607,0.6415887934966203,-0.5523407931519586,4023
HILIC_302.0750569_65.31957089,2.2627760596623725,0.029377831285715087,0.48003947342509096,2.3278226552764236,4024
HILIC_302.1024465_25.95687379,-0.4328620065819538,0.6675334731113176,0.9982644021852166,-0.3437517692515352,4025
HILIC_302.1349002_110.840491,0.3994112221431609,0.6918002129560064,0.9999159889500627,0.19376352823323453,4026
HILIC_302.1389663_23.98748965,-0.054323470676788596,0.9569587340373085,1,-0.05986736374817131,4027
HILIC_302.1751179_27.08486182,0.35578101788509536,0.7239491785544672,1,0.1790638344455627,4028
HILIC_302.1963903_30.50006908,1.5754099281378675,0.12335510523087038,0.7630056579453689,0.642931903631708,4029
HILIC_302.2147276_22.32276589,2.4832555470069577,0.017491861411576944,0.3840214710141083,1.125516883557055,4030
HILIC_302.2326551_22.96104873,2.451933878543147,0.018858660713664505,0.39821177394041585,1.1744873503552569,4031
HILIC_302.3985442_218.403808,0.5441927962175265,0.5894509042951799,0.9915701580980057,0.20874198823976417,4032
HILIC_302.5443445_170.8866393,1.4887088817128652e-15,0.9999999999999989,1,4.2609760742620433e-16,4033
HILIC_302.9061194_51.07759773,-0.8093632588261108,0.42328664768464774,0.9724257019093233,-0.38708787670200767,4034
HILIC_302.9272798_243.0095863,-0.3811677392223304,0.705176909896271,0.9999159889500627,-0.16079700102748828,4035
HILIC_302.9321649_168.6621937,0.5756341584464413,0.5682163935015865,0.9913379189285378,0.6755117814157711,4036
HILIC_302.9369231_239.2008994,0.10891497899611448,0.9138363516339992,1,0.03894322862436088,4037
HILIC_302.967017_190.3435204,1.6004914487640285,0.11767515113340901,0.7508840878577805,0.9077156404814597,4038
HILIC_302.9695342_48.56651733,-1.459353192290203,0.15259003909243324,0.8071345165461704,-0.41277971935948976,4039
HILIC_303.0230937_110.3680189,0.6707778604695361,0.5063716101352552,0.9781047779839798,0.14833463133132577,4040
HILIC_303.0744366_32.54181316,0.03435769428605488,0.9727696646385864,1,0.021245939261693873,4041
HILIC_303.1010766_32.53397469,0.2650610123768152,0.7923783348268416,1,0.2014897157726801,4042
HILIC_303.1228994_26.20549361,-0.7649401982606656,0.4489768698434248,0.9745894987688215,-0.4552623859064675,4043
HILIC_303.133752_26.49942762,-0.4847065058849981,0.6306345001284104,0.9947980550876518,-0.49573681892100835,4044
HILIC_303.1742415_33.16419323,-1.48732755542545,0.14508376027310851,0.7923338880414151,-1.1526397770999135,4045
HILIC_303.1796845_45.05956408,0.7842960738933477,0.437671751763542,0.9745124110909839,0.3959344160739816,4046
HILIC_303.2318833_281.784739,0.5120914918926335,0.6115159722382966,0.9928201179984223,0.45665298915550817,4047
HILIC_303.2319375_23.65202237,1.4919439097981786,0.14387379992913768,0.7910149532928273,0.5719435087058881,4048
HILIC_303.3932267_190.4453384,-1.9325283275022858,0.06068526642947057,0.6269238783817119,-1.145771626276942,4049
HILIC_303.8743147_53.41367661,-0.9538425046435592,0.34612178037961794,0.9572455292742392,-0.6724804292714082,4050
HILIC_303.9212751_284.4022415,0.2347552018923814,0.8156444306894343,1,0.16309183084023393,4051
HILIC_304.0094476_123.9780315,-0.6496519038901609,0.5197795597739772,0.9824083431236167,-0.23423761643012328,4052
HILIC_304.0201585_262.7843903,-0.3367381057148898,0.7381454269301821,1,-0.10240869526645849,4053
HILIC_304.027168_187.960858,0.9792784788057581,0.33356409224957806,0.9523228101868886,0.7387900955590366,4054
HILIC_304.0388751_27.52865867,-0.38246913079899275,0.7042194825625421,0.9999159889500627,-0.3261133938392402,4055
HILIC_304.0563286_31.35376174,0.4396663619656675,0.6626401508187301,0.9976640367960946,0.3346741249074055,4056
HILIC_304.1015516_55.61977104,-0.8402197495810505,0.4059797012563551,0.9672616821631036,-0.31275185224124363,4057
HILIC_304.1262868_26.38020706,-0.7357377551819262,0.4663550257117186,0.9773834678378885,-0.44313137728285223,4058
HILIC_304.1616402_118.4682634,1.3199249228692445,0.1946647997689493,0.8531731946205443,0.6874361575235678,4059
HILIC_304.1751683_31.52927371,-0.15327385700464433,0.8789839016459436,1,-0.08838021594096195,4060
HILIC_304.2120335_28.57819059,2.728400015529221,0.009543088020745848,0.28270268095825624,1.1845303441696307,4061
HILIC_304.4232534_191.1626105,-2.820398447846549,0.007545681089650634,0.2584514400413996,-2.366137776597509,4062
HILIC_304.8946588_62.49491306,-1.8858992066245661,0.06687943392430282,0.6473600999617912,-0.38930867718958695,4063
HILIC_304.9035025_51.20723041,-0.7646355051086731,0.44915619771967774,0.9745894987688215,-0.4906895494560906,4064
HILIC_304.9645179_177.2734832,-0.29393040237899476,0.7703919659011276,1,-0.2108788251606152,4065
HILIC_305.0149138_44.41683583,-0.5377832196884065,0.5938259990870105,0.9921034274533279,-0.35458065545140927,4066
HILIC_305.0162935_222.1929601,-1.7514049486377727,0.08785042385868347,0.6977778646464091,-0.4745921092967686,4067
HILIC_305.0282987_227.1212523,-0.2986190938254736,0.7668386520079021,1,-0.09915736150341181,4068
HILIC_305.0466563_27.37833479,-0.7096778095324318,0.48218574868407404,0.9781047779839798,-0.5069891306028794,4069
HILIC_305.0682721_57.26283783,0.9562795397911149,0.344905227186148,0.9569267992591757,0.5128012068164157,4070
HILIC_305.1272111_38.62453775,-0.7490304630118946,0.4583969023496054,0.9755657681934743,-0.5516874397596178,4071
HILIC_305.1457659_90.78785239,2.2921489530014703,0.02745874898695534,0.4658498343251279,1.6170342416522188,4072
HILIC_305.1575076_38.03317954,0.8687361665298933,0.39038188771761695,0.9669701703160376,0.4721832191281008,4073
HILIC_305.1861925_25.61348127,-0.29058778417365827,0.7729282285957425,1,-0.3077246225902229,4074
HILIC_305.2074454_55.36315416,0.32469965277065993,0.7471684355902557,1,0.3361414010458156,4075
HILIC_305.2154416_28.74912132,1.9402852856168216,0.059704264812961684,0.6236885645858777,1.1854449305893484,4076
HILIC_305.2475404_22.63937854,2.43131963105204,0.019810447758519898,0.4041845899822696,0.8236008506552092,4077
HILIC_305.2687699_290.9855159,1.814781726919241,0.07736457088118352,0.6862749166340096,0.7117024467925332,4078
HILIC_305.3142935_170.6493119,-0.10958346096685156,0.9133096706989918,1,-0.026894578095296637,4079
HILIC_305.4739083_220.3738527,0.49996318521321503,0.6199503748640278,0.9947980550876518,0.2274589987704124,4080
HILIC_305.9166432_43.3901869,-2.2255685621241823,0.031980443958862015,0.4945007623953959,-0.9955770319911154,4081
HILIC_305.9495684_62.09881617,2.9668114585452074,0.0051519857578106775,0.21816090634826346,2.144678220485104,4082
HILIC_305.9993327_169.5859569,-0.7688815183410206,0.4466610055233723,0.9745894987688215,-0.5317436632020546,4083
HILIC_306.0019539_49.73182125,-0.13526642499220717,0.8931068890631171,1,-0.07535230662793214,4084
HILIC_306.0153607_260.3619324,1.6297783352687873,0.11131473845669569,0.736040478094709,0.7385248839547257,4085
HILIC_306.0237647_195.4642417,0.501537189685679,0.6188527902862677,0.9946352989347117,0.3182857503285415,4086
HILIC_306.0313805_254.3766572,0.818086743183148,0.4183487863753762,0.9716527844407392,0.22397355514519582,4087
HILIC_306.1613457_28.2841845,2.4862772503968817,0.01736489224734711,0.38207627059639093,2.749849283801035,4088
HILIC_306.2509178_22.09376553,2.5412629460560274,0.01519647242574764,0.35355049080598666,1.563119789923693,4089
HILIC_306.2638977_23.66534121,-0.5581288775040506,0.5799920038931515,0.9913379189285378,-0.41494964910290005,4090
HILIC_306.2721293_290.5865705,0.5449123661959828,0.5889607011062319,0.9913379189285378,0.20223809425472847,4091
HILIC_306.9020249_41.87602824,-0.07083529559938577,0.943895996145959,1,-0.07309671694421685,4092
HILIC_306.9582979_149.2888464,-0.2274762393093265,0.821258696788483,1,-0.0942938594173829,4093
HILIC_306.9768085_189.2757966,2.0403289915894427,0.048228245379394935,0.5734819207320505,0.9398700777954657,4094
HILIC_307.001473_65.07704875,-0.5560244103310878,0.5814156282230503,0.9913379189285378,-0.37405236320967555,4095
HILIC_307.0234962_259.2528685,0.19276244309618754,0.8481595891878784,1,0.04633596099633752,4096
HILIC_307.0441518_40.48979146,-2.9745373412384586,0.005047979313682297,0.21727056169301065,-2.059999605599083,4097
HILIC_307.1110678_50.89035997,0.2878293320880024,0.7750231478461989,1,0.30471142850974725,4098
HILIC_307.1290563_26.32079032,-0.09695280220185036,0.9232674865452142,1,-0.09373042153003375,4099
HILIC_307.1679519_33.21708363,-0.17070494570090916,0.8653509025392792,1,-0.10139022355704916,4100
HILIC_307.1882773_52.85041991,1.8425607879606962,0.07311382926854133,0.67049658512235355,0.5392025423717953,4101
HILIC_307.2017327_24.49244448,-0.17921561336317093,0.8587094711338121,1,-0.21381562325011164,4102
HILIC_307.2632351_22.19113858,1.137769437038472,0.2622571046975369,0.9131550993531528,0.60596444553853,4103
HILIC_307.4571997_255.8884362,-0.6331631023824601,0.5303752990177173,0.9824083431236167,-0.3490010180529668,4104
HILIC_307.837635_39.63224541,0.5259593632587779,0.6019370841736053,0.9928201179984223,0.26213932805675694,4105
HILIC_307.9064332_252.7441013,0.319527791635241,0.7510560001873723,1,0.09136201831307113,4106
HILIC_307.9393297_35.56887026,1.9247774184974804,0.06167933601799844,0.6298711516618964,2.7815705793667886,4107
HILIC_308.0266743_256.1939113,1.4249544484843588,0.16223743812059,0.822779916663313,0.8270636633576718,4108
HILIC_308.4552833_252.9229702,-0.38923120635291714,0.6992525273937655,0.9999159889500627,-0.267249948947527,4109
HILIC_308.9002959_41.32985858,-0.3160212573846254,0.7536955268596137,1,-0.14400524879123108,4110
HILIC_308.9140831_49.81580429,0.8625576122774236,0.3937289156119038,0.9669701703160376,0.6583867174595334,4111
HILIC_308.942813_35.65862254,1.6410543481819007,0.10894225430231734,0.7320503961946185,1.5699667963630877,4112
HILIC_308.96553_38.99557399,-0.3367211684414562,0.7381580957254825,1,-0.1926121380186833,4113
HILIC_309.0048566_60.89058192,0.93680250771286,0.3547073113895681,0.9588670540445742,0.43205449204382385,4114
HILIC_309.0171066_57.23242599,-2.930273943978319,0.005671683270951188,0.22443865034418933,-1.4714432558680335,4115
HILIC_309.0210291_256.4470385,0.35528651849176224,0.7243166015926596,1,0.1358942942388325,4116
HILIC_309.0485857_37.79590166,-0.6939903945326109,0.491860072465543,0.9781047779839798,-0.26318743376726617,4117
HILIC_309.0753369_68.14646997,0.7583382087614426,0.4528719324957383,0.9750316892785739,0.6676365883003317,4118
HILIC_309.1122553_23.01674974,0.28250724739264266,0.7790698309195826,1,0.46866477688530284,4119
HILIC_309.1297634_106.1043,-0.6135241559828493,0.5431425278481197,0.9844101439284977,-0.3453051277895951,4120
HILIC_309.1659648_160.9351028,0.5823985835202231,0.5636980775399439,0.990786345850868,0.21377946097598696,4121
HILIC_309.1786533_56.45906762,-0.09452503403313176,0.9251829852471367,1,-0.10514484020049017,4122
HILIC_309.2062785_19.40180213,0.5318218262722014,0.5979089809028644,0.9926487049255592,0.27559401118703075,4123
HILIC_309.2216916_26.41810067,0.6444401184122888,0.5231163578082023,0.9824083431236167,0.5718808662516021,4124
HILIC_309.2271875_288.8601162,-0.3971415524820752,0.6934590789328934,0.9999159889500627,-0.16685809706479296,4125
HILIC_309.4377821_189.1129103,-0.46668581457749103,0.6433582699290088,0.9955023063019077,-0.2995743675273498,4126
HILIC_309.6821982_23.81461611,0.982843878239176,0.3318285746179337,0.9512822823444778,0.6120670797385522,4127
HILIC_309.8356674_39.69567126,0.20276808536413476,0.8403854822186086,1,0.1200115247047928,4128
HILIC_309.931519_42.37146244,2.7645659621443,0.008705581935729585,0.270839957509612,2.1201049032922805,4129
HILIC_309.9371579_35.9221415,1.2950660279831994,0.20301993754980754,0.8647457759331585,1.137922893102536,4130
HILIC_309.9393972_189.7824036,-0.0029004816374830085,0.997700750330152,1,-0.002925405538865286,4131
HILIC_309.9859792_292.0478142,0.27419622169841135,0.7854016047258503,1,0.23044892164667463,4132
HILIC_310.0212207_61.1212804,-1.1867277289250817,0.24261580094588145,0.8976670355298628,-0.7229699968908215,4133
HILIC_310.0222564_284.3526583,-1.1585067121703883,0.2538023544473802,0.906563406245264,-0.3526148735899498,4134
HILIC_310.0374839_120.1220608,0.5713102267666099,0.5711139787899526,0.9913379189285378,0.3037529834372282,4135
HILIC_310.0713649_171.0347454,1.6531574388212553,0.10644216509197868,0.7270102455490702,0.45147045386713375,4136
HILIC_310.1139973_51.02482344,0.6369874631384481,0.5279076372142757,0.9824083431236167,0.5425062324198596,4137
HILIC_310.1550956_24.0713835,-0.2766441533218995,0.7835350871318745,1,-0.11707022587205951,4138
HILIC_310.2015059_24.49231503,0.1870353293907169,0.852616370166947,1,0.04787030206667663,4139
HILIC_310.2225653_23.9250148,-2.720473740020649,0.009736346872033367,0.2857418246188054,-1.9683416732067733,4140
HILIC_310.2305129_163.734937,-0.4017629252606168,0.690083010209926,0.9999159889500627,-0.1415656237508358,4141
HILIC_310.2308229_292.1508241,1.0386297146868884,0.3054645821358561,0.9402374180413365,0.43428818073547104,4142
HILIC_310.3105405_284.585328,2.6090679385368207,0.012864540038149632,0.32677736535603386,1.1290278715585096,4143
HILIC_310.4806438_170.7526802,-1.3117278951851004,0.1973903874887896,0.8589075869458993,-0.5101461530477324,4144
HILIC_310.9129775_58.68540825,-0.49994355370171184,0.6199640698726129,0.9947980550876518,-0.28066679185545984,4145
HILIC_310.9765004_255.5588544,0.6219510057200736,0.537644817932105,0.9833164118236528,0.5995368092593156,4146
HILIC_310.9867305_163.9191923,-0.09125437020013522,0.9277642359136435,1,-0.06957129701745261,4147
HILIC_311.0211019_63.93560561,-1.547551205480031,0.12992265291695237,0.7695072627505222,-1.2597207496886196,4148
HILIC_311.1187374_23.99167226,1.5098526276891422,0.13925582341007084,0.7828389046734362,0.8565302068747611,4149
HILIC_311.1301807_25.41880679,0.8302049626841611,0.41154814445607246,0.96978156031432206,1.0385495547277561,4150
HILIC_311.2048307_23.98427492,-0.1853413720217131,0.8539355351584544,1,-0.060119881098920344,4151
HILIC_311.2205012_35.66619102,-0.4650974885858417,0.6444850353518229,0.9961652723534221,-0.20925473284254453,4152
HILIC_311.2217825_289.4078759,2.0301667448734615,0.049298899905508134,0.5775821167007157,0.6916896288982227,4153
HILIC_311.2559436_52.64703181,-2.0056447022141906,0.05196815444137317,0.5938805525637113,-0.4874287047381843,4154
HILIC_311.9897038_198.767818,-0.9727475676012234,0.3367588818300957,0.9540620942988052,-0.35848274526433943,4155
HILIC_312.0046135_63.23312355,-1.522938768950813,0.13595699408644,0.7761420841359271,-1.688256208871006,4156
HILIC_312.0157252_60.71024118,1.0276292982905104,0.3105457715353814,0.9421850854569164,0.46973020805461146,4157
HILIC_312.0203322_284.951457,0.45658587218991653,0.6505376328982453,0.9965858111391217,0.19371979371292328,4158
HILIC_312.0203432_151.4215871,-1.616019858239892,0.11426676184389059,0.7411741635034088,-0.8987669390122789,4159
HILIC_312.0686485_120.7297841,-0.67020205806279,0.5067345312439937,0.978476429118909,-0.44890397330696263,4160
HILIC_312.077176_162.3716918,-0.9054356039692002,0.3708735647542878,0.9637531830220828,-0.34416039973601364,4161
HILIC_312.0773162_287.5839845,2.918101143292796,0.005855469150278119,0.22782851743091664,1.1986843226364206,4162
HILIC_312.1303002_31.32675387,1.0880132664517832,0.28336234369203706,0.9295944216943315,0.764869003619203,4163
HILIC_312.2171504_25.00001452,2.98141926493313,0.004956998191429829,0.21527194619442977,0.783855175925023,4164
